,Player,Pos,Year,Week,Team,Opponent Abbrev,Date,Game ID,H/A,OT,Team Score,Opponent Score,Spread,Over/Under,Implied Points,Actual Margin,Indoor/Outdoor,Surface,Weather,Temperature,Wind,Pass Att,Pass Cmp,Pass Yds,Pass TD,Pass Int,Pass Lng,Pass Rate,Pass Sk,Pass Sk Yds,Rush Att,Rush Yds,Rush TD,Rush Lng,Rec Tgt,Rec Rec,Rec Yds,Rec TD,Rec Lng,Fmb,FL,2PT,Off Num,Off Pct
7430,Seth Devalve,TE,2018,8,CLE,PIT,10/28/2018,201810280pit,A,,18,33,8.5,47.5,19.5,15,outdoors,grass ,"47 degrees, wind 11 mph",47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,1,24,0,0,0,5,8%
7434,Darren Fells,TE,2018,8,CLE,PIT,10/28/2018,201810280pit,A,,18,33,8.5,47.5,19.5,15,outdoors,grass ,"47 degrees, wind 11 mph",47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,25,39%
7440,Vance McDonald,TE,2018,8,PIT,CLE,10/28/2018,201810280pit,H,,33,18,-8.5,47.5,28,-15,outdoors,grass ,"47 degrees, wind 11 mph",47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,47,0,22,0,0,0,27,38%
7444,Jesse James,TE,2018,8,PIT,CLE,10/28/2018,201810280pit,H,,33,18,-8.5,47.5,28,-15,outdoors,grass ,"47 degrees, wind 11 mph",47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,6,0,0,0,40,56%
7452,Jordan Reed,TE,2018,8,WAS,NYG,10/28/2018,201810280nyg,A,,20,13,-1,44,22.5,-7,outdoors,fieldturf ,"51 degrees, wind 11 mph",51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,38,0,7,0,0,0,53,78%
7453,Vernon Davis,TE,2018,8,WAS,NYG,10/28/2018,201810280nyg,A,,20,13,-1,44,22.5,-7,outdoors,fieldturf ,"51 degrees, wind 11 mph",51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,21,0,21,0,0,0,33,49%
7461,Evan Engram,TE,2018,8,NYG,WAS,10/28/2018,201810280nyg,H,,13,20,1,44,21.5,7,outdoors,fieldturf ,"51 degrees, wind 11 mph",51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,25,1,11,0,0,0,62,89%
7462,Rhett Ellison,TE,2018,8,NYG,WAS,10/28/2018,201810280nyg,H,,13,20,1,44,21.5,7,outdoors,fieldturf ,"51 degrees, wind 11 mph",51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,40%
7471,Matt LaCosse,TE,2018,8,DEN,KAN,10/28/2018,201810280kan,A,,23,30,8.5,53,22.25,7,outdoors,grass ,"56 degrees, wind 12 mph",56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,29,0,8,0,0,0,27,37%
7472,Jeff Heuerman,TE,2018,8,DEN,KAN,10/28/2018,201810280kan,A,,23,30,8.5,53,22.25,7,outdoors,grass ,"56 degrees, wind 12 mph",56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,4,0,0,0,63,86%
7478,Travis Kelce,TE,2018,8,KAN,DEN,10/28/2018,201810280kan,H,,30,23,-8.5,53,30.75,-7,outdoors,grass ,"56 degrees, wind 12 mph",56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,79,1,18,0,0,0,55,95%
7488,Ed Dickson,TE,2018,8,SEA,DET,10/28/2018,201810280det,A,,28,14,3,48,22.5,-14,dome,fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,54,1,42,0,0,0,20,32%
7490,Nick Vannett,TE,2018,8,SEA,DET,10/28/2018,201810280det,A,,28,14,3,48,22.5,-14,dome,fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,0,16,0,0,0,31,49%
7497,Luke Willson,TE,2018,8,DET,SEA,10/28/2018,201810280det,H,,14,28,-3,48,25.5,14,dome,fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,21,0,9,0,0,0,36,61%
7498,Levine Toilolo,TE,2018,8,DET,SEA,10/28/2018,201810280det,H,,14,28,-3,48,25.5,14,dome,fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,12,0,0,0,14,24%
7501,Michael Roberts,TE,2018,8,DET,SEA,10/28/2018,201810280det,H,,14,28,-3,48,25.5,14,dome,fieldturf ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,31%
7510,OJ Howard,TE,2018,8,TAM,CIN,10/28/2018,201810280cin,A,,34,37,3.5,55,25.75,3,outdoors,fieldturf ,"55 degrees, wind 7 mph",55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,68,1,20,0,0,0,53,60%
7512,Cameron Brate,TE,2018,8,TAM,CIN,10/28/2018,201810280cin,A,,34,37,3.5,55,25.75,3,outdoors,fieldturf ,"55 degrees, wind 7 mph",55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,0,13,0,0,0,26,30%
7519,Jordan Franks,TE,2018,8,CIN,TAM,10/28/2018,201810280cin,H,,37,34,-3.5,55,29.25,-3,outdoors,fieldturf ,"55 degrees, wind 7 mph",55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,0,32,0,0,0,1,2%
7521,Matt Lengel,TE,2018,8,CIN,TAM,10/28/2018,201810280cin,H,,37,34,-3.5,55,29.25,-3,outdoors,fieldturf ,"55 degrees, wind 7 mph",55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,0,11,17%
7522,CJ Uzomah,TE,2018,8,CIN,TAM,10/28/2018,201810280cin,H,,37,34,-3.5,55,29.25,-3,outdoors,fieldturf ,"55 degrees, wind 7 mph",55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,64,97%
7529,Chris Herndon,TE,2018,8,NYJ,CHI,10/28/2018,201810280chi,A,,10,24,8.5,42.5,17,14,outdoors,grass ,"48 degrees, wind 18 mph",48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,1,16,0,0,0,27,50%
7531,Neal Sterling,TE,2018,8,NYJ,CHI,10/28/2018,201810280chi,A,,10,24,8.5,42.5,17,14,outdoors,grass ,"48 degrees, wind 18 mph",48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,7,0,0,0,11,20%
7533,Jordan Leggett,TE,2018,8,NYJ,CHI,10/28/2018,201810280chi,A,,10,24,8.5,42.5,17,14,outdoors,grass ,"48 degrees, wind 18 mph",48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22%
7540,Trey Burton,TE,2018,8,CHI,NYJ,10/28/2018,201810280chi,H,,24,10,-8.5,42.5,25.5,-14,outdoors,grass ,"48 degrees, wind 18 mph",48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,0,18,0,0,0,48,73%
7548,Mark Andrews,TE,2018,8,BAL,CAR,10/28/2018,201810280car,A,,21,36,-2.5,44,23.25,15,outdoors,grass ,"61 degrees, wind 10 mph",61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,31,0,10,0,0,0,22,32%
7550,Hayden Hurst,TE,2018,8,BAL,CAR,10/28/2018,201810280car,A,,21,36,-2.5,44,23.25,15,outdoors,grass ,"61 degrees, wind 10 mph",61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,29,1,26,0,0,0,30,44%
7554,Nick Boyle,TE,2018,8,BAL,CAR,10/28/2018,201810280car,A,,21,36,-2.5,44,23.25,15,outdoors,grass ,"61 degrees, wind 10 mph",61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,7,0,0,0,31,46%
7560,Greg Olsen,TE,2018,8,CAR,BAL,10/28/2018,201810280car,H,,36,21,2.5,44,20.75,-15,outdoors,grass ,"61 degrees, wind 10 mph",61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,56,1,17,0,0,0,63,97%
7563,Ian Thomas,TE,2018,8,CAR,BAL,10/28/2018,201810280car,H,,36,21,2.5,44,20.75,-15,outdoors,grass ,"61 degrees, wind 10 mph",61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,8,12%
7570,Jack Doyle,TE,2018,8,IND,OAK,10/28/2018,201810280rai,A,,42,28,-3.5,51,27.25,-14,outdoors,grass ,"69 degrees, wind 8 mph",69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,70,1,17,0,0,0,57,73%
7572,Eric Ebron,TE,2018,8,IND,OAK,10/28/2018,201810280rai,A,,42,28,-3.5,51,27.25,-14,outdoors,grass ,"69 degrees, wind 8 mph",69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,37,1,20,0,0,0,17,22%
7574,Mo Alie-Cox,TE,2018,8,IND,OAK,10/28/2018,201810280rai,A,,42,28,-3.5,51,27.25,-14,outdoors,grass ,"69 degrees, wind 8 mph",69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,1,26,0,0,0,25,32%
7582,Jared Cook,TE,2018,8,OAK,IND,10/28/2018,201810280rai,H,,28,42,3.5,51,23.75,14,outdoors,grass ,"69 degrees, wind 8 mph",69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,74,1,30,0,0,0,31,62%
7593,George Kittle,TE,2018,8,SFO,ARI,10/28/2018,201810280crd,A,,15,18,-49,40,44.5,3,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,57,0,20,0,0,0,60,91%
7604,Jermaine Gresham,TE,2018,8,ARI,SFO,10/28/2018,201810280crd,H,,18,15,49,40,-4.5,-3,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,0,13,1,1,0,31,47%
7606,Ricky Seals-Jones,TE,2018,8,ARI,SFO,10/28/2018,201810280crd,H,,18,15,49,40,-4.5,-3,retractable roof (closed),grass ,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,0,13,0,0,0,48,73%
7615,Jimmy Graham,TE,2018,8,GNB,LAR,10/28/2018,201810280ram,A,,27,29,7.5,57,24.75,2,outdoors,grass,"82 degrees, wind 1 mph",82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,21,0,21,0,0,0,46,88%
7617,Robert Tonyan,TE,2018,8,GNB,LAR,10/28/2018,201810280ram,A,,27,29,7.5,57,24.75,2,outdoors,grass,"82 degrees, wind 1 mph",82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6%
7623,Gerald Everett,TE,2018,8,LAR,GNB,10/28/2018,201810280ram,H,,29,27,-7.5,57,32.25,-2,outdoors,grass,"82 degrees, wind 1 mph",82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,0,22,0,0,0,17,22%
7624,Tyler Higbee,TE,2018,8,LAR,GNB,10/28/2018,201810280ram,H,,29,27,-7.5,57,32.25,-2,outdoors,grass,"82 degrees, wind 1 mph",82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,62,79%
7641,Kyle Rudolph,TE,2018,8,MIN,NOR,10/28/2018,201810280min,H,,20,30,2.5,53.5,25.5,10,dome,sportturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,39,0,25,0,0,0,63,86%
7644,David Morgan,TE,2018,8,MIN,NOR,10/28/2018,201810280min,H,,20,30,2.5,53.5,25.5,10,dome,sportturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,23%
7652,Rob Gronkowski,TE,2018,8,NWE,BUF,10/29/2018,201810290buf,A,,25,6,-13.5,44.5,29,-19,outdoors,a_turf,"46 degrees, wind 16 mph",46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,43,0,22,0,0,0,68,89%
7663,Charles Clay,TE,2018,8,BUF,NWE,10/29/2018,201810290buf,H,,6,25,13.5,44.5,15.5,19,outdoors,a_turf,"46 degrees, wind 16 mph",46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,36,0,21,0,0,0,41,64%
7665,Jason Croom,TE,2018,8,BUF,NWE,10/29/2018,201810290buf,H,,6,25,13.5,44.5,15.5,19,outdoors,a_turf,"46 degrees, wind 16 mph",46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,14,0,14,0,0,0,17,27%
7675,Jared Cook,TE,2018,9,OAK,SFO,11/1/2018,201811010sfo,A,,3,34,-1.5,44,22.75,31,outdoors,grass,"82 degrees, wind 8 mph",82,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,0,11,0,0,0,34,60%
7680,Derek Carrier,TE,2018,9,OAK,SFO,11/1/2018,201811010sfo,A,,3,34,-1.5,44,22.75,31,outdoors,grass,"82 degrees, wind 8 mph",82,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,8,0,0,0,12,21%
7687,George Kittle,TE,2018,9,SFO,OAK,11/1/2018,201811010sfo,H,,34,3,1.5,44,21.25,-31,outdoors,grass,"82 degrees, wind 8 mph",82,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,108,1,71,0,0,0,33,60%
7690,Ross Dwelley,TE,2018,9,SFO,OAK,11/1/2018,201811010sfo,H,,34,3,1.5,44,21.25,-31,outdoors,grass,"82 degrees, wind 8 mph",82,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,13,24%
7698,Jesse James,TE,2018,9,PIT,BAL,11/4/2018,201811040rav,A,,23,16,1.5,46.5,22.5,-7,outdoors,grass,"55 degrees, wind 6 mph",55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,53,0,51,0,0,0,35,43%
7700,Vance McDonald,TE,2018,9,PIT,BAL,11/4/2018,201811040rav,A,,23,16,1.5,46.5,22.5,-7,outdoors,grass,"55 degrees, wind 6 mph",55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,25,0,13,0,0,0,51,63%
7709,Mark Andrews,TE,2018,9,BAL,PIT,11/4/2018,201811040rav,H,,16,23,-1.5,46.5,24,7,outdoors,grass,"55 degrees, wind 6 mph",55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,50,0,21,0,0,0,27,44%
7712,Hayden Hurst,TE,2018,9,BAL,PIT,11/4/2018,201811040rav,H,,16,23,-1.5,46.5,24,7,outdoors,grass,"55 degrees, wind 6 mph",55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,0,21,0,0,0,27,44%
7720,Luke Willson,TE,2018,9,DET,MIN,11/4/2018,201811040min,A,,9,24,4.5,47.5,21.5,15,dome,sportturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,0,12,0,0,0,34,49%
7722,Michael Roberts,TE,2018,9,DET,MIN,11/4/2018,201811040min,A,,9,24,4.5,47.5,21.5,15,dome,sportturf,indoors,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12,0,12,0,0,0,36,51%
