,Player,Pos,Year,Week,Team,Opponent Abbrev,Date,Game ID,H/A,OT,Team Score,Opponent Score,Spread,Over/Under,Implied Points,Actual Margin,Indoor/Outdoor,Surface,Weather,Temperature,Wind,Pass Att,Pass Cmp,Pass Yds,Pass TD,Pass Int,Pass Lng,Pass Rate,Pass Sk,Pass Sk Yds,Rush Att,Rush Yds,Rush TD,Rush Lng,Rec Tgt,Rec Rec,Rec Yds,Rec TD,Rec Lng,Fmb,FL,2PT,Kick Ret,Kick Yds,Kick TD,Kick Lng,Kick YPR,Punt Ret,Punt Yds,Punt TD,Punt Lng,Punt YPR,Short L Tgt,Short L Ctch,Short L Yds,Short L TD,Short M Tgt,Short M Ctch,Short M Yds,Short M TD,Short R Tgt,Short R Ctch,Short R Yds,Short R TD,Deep L Tgt,Deep L Ctch,Deep L Yds,Deep L TD,Deep M Tgt,Deep M Ctch,Deep M Yds,Deep M TD,Deep R Tgt,Deep R Ctch,Deep R Yds,Deep R TD,No Dir Tgt,No Dir Ctch,No Dir Yds,No Dir TD,Off Num,Off Pct,Def Num,Def Pct,ST Num,ST Pct,DKP,DKSalary,FDP,FDSalary,DK_Total_FP,FD_Total_FP,YH_Total_FP,Sk,Int,Int TD,FF,FR,Fum TD,QBHits,TFL,Oppt Int TD,Oppt Fum TD,Oppt Punt TD,Oppt Kick TD,FGM,FGA,FG 0-19,FG 20-29,FG 30-39,FG 40-49,FG 50+,XPM,XPA,Pnt,Yds,Y/P
1072,Derek Watt,FB,2019,4,LAC,MIA,2019-09-29,201909290mia,A,,30.0,10,-15.0,43.5,29.25,-20,outdoors,grass,"88 degrees, relative humidity 53%, wind 15 mph",88.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28%,0.0,0%,18.0,82%,3.1,3000.0,2.6,4500.0,3.1,2.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,
1127,Alec Ingold,FB,2019,4,OAK,IND,2019-09-29,201909290clt,A,,31.0,24,5.5,46.0,20.25,-7,retractable roof (closed),fieldturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,39%,0.0,0%,15.0,50%,0.1,3000.0,0.1,4500.0,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,
1212,CJ Ham,FB,2019,4,MIN,CHI,2019-09-29,201909290chi,A,,6.0,16,-1.0,38.0,19.5,10,outdoors,grass,"67 degrees, relative humidity 89%, wind 8 mph",67.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15%,0.0,0%,15.0,75%,4.0,3000.0,2.5,4500.0,4.0,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,
1243,Zach Line,FB,2019,4,NOR,DAL,2019-09-29,201909290nor,H,,12.0,10,2.5,47.0,22.25,-2,dome,astroturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10%,0.0,0%,9.0,43%,1.3,3000.0,0.8,4500.0,1.3,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,
1317,Alex Armah,FB,2019,5,CAR,JAX,2019-10-06,201910060car,H,,34.0,27,-3.0,41.0,22.0,-7,outdoors,grass,"72 degrees, relative humidity 59%, wind 4 mph",72.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8%,0.0,0%,11.0,32%,1.4,3000.0,0.9,4500.0,1.4,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
1330,Jakob Johnson,FB,2019,5,NWE,WAS,2019-10-06,201910060was,A,,33.0,7,-15.5,42.0,28.75,-26,outdoors,grass,"70 degrees, relative humidity 66%, wind 8 mph",70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,42%,0.0,0%,10.0,31%,1.5,3200.0,1.0,4500.0,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1355,Alec Ingold,FB,2019,5,OAK,CHI,2019-10-06,201910060rai,H,,24.0,21,6.5,39.5,16.5,-3,outdoors,grass,"59 degrees, relative humidity 60%, wind 15 mph",59.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22%,0.0,0%,13.0,46%,0.3,3000.0,0.3,4500.0,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,
1434,CJ Ham,FB,2019,5,MIN,NYG,2019-10-06,201910060nyg,A,,28.0,10,-5.5,44.0,24.75,-18,outdoors,fieldturf ,"66 degrees, relative humidity 73%, wind 10 mph",66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28%,0.0,0%,13.0,54%,0.9,3000.0,0.4,4500.0,0.9,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,
1498,Derek Watt,FB,2019,5,LAC,DEN,2019-10-06,201910060sdg,H,,13.0,20,-4.0,46.0,25.0,7,outdoors,grass,"85 degrees, relative humidity 35%, wind 12 mph",85.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11%,0.0,0%,21.0,78%,1.8,3000.0,1.3,4500.0,1.8,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
1510,Danny Vitale,FB,2019,5,GNB,DAL,2019-10-06,201910060dal,A,,34.0,24,3.5,46.5,21.5,-10,retractable roof (closed),fieldturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17%,0.0,0%,19.0,58%,,,,,1.9,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,
1533,Anthony Sherman,FB,2019,5,KAN,IND,2019-10-06,201910060kan,H,,13.0,19,-10.5,55.5,33.0,6,outdoors,astroturf,"59 degrees, relative humidity 75%, wind 3 mph",59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8%,0.0,0%,17.0,68%,0.2,3000.0,0.2,4500.0,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
1558,Kyle Juszczyk,FB,2019,5,SFO,CLE,2019-10-07,201910070sfo,H,,31.0,3,-49.0,47.5,48.25,-28,outdoors,grass,"87 degrees, relative humidity 36%, wind 8 mph",87.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,45%,0.0,0%,2.0,7%,4.0,3000.0,3.0,4500.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
1583,Alex Armah,FB,2019,6,CAR,TAM,2019-10-13,201910130tam,A,,37.0,26,-2.0,48.5,25.25,-11,outdoors,grass,"61 degrees, relative humidity 86%, wind 14 mph",61.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16%,0.0,0%,17.0,44%,0.4,3000.0,0.4,4500.0,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,
1604,Nick Bellore,FB,2019,6,SEA,CLE,2019-10-13,201910130cle,A,,32.0,28,1.0,45.5,22.25,-4,outdoors,grass,"58 degrees, relative humidity 38%, wind 20 mph",58.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4%,0.0,0%,18.0,69%,3.0,3000.0,2.5,4500.0,3.0,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,
1636,Patrick Ricard,FB,2019,6,BAL,CIN,2019-10-13,201910130rav,H,,23.0,17,-10.5,47.0,28.75,-6,outdoors,grass,"64 degrees, relative humidity 43%, wind 7 mph",64.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38%,8.0,14%,5.0,20%,1.6,3000.0,1.1,0.0,1.6,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,
1720,Keith Smith,FB,2019,6,ATL,ARI,2019-10-13,201910130crd,A,,33.0,34,-3.0,52.5,27.75,1,retractable roof (closed),grass,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27%,0.0,0%,21.0,64%,0.2,3000.0,0.2,0.0,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
1799,Andy Janovich,FB,2019,6,DEN,TEN,2019-10-13,201910130den,H,,16.0,0,-1.0,41.0,21.0,-16,outdoors,grass,"69 degrees, relative humidity 9%, wind 7 mph",69.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37%,0.0,0%,18.0,67%,1.8,3100.0,1.3,4500.0,1.8,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
1848,Anthony Sherman,FB,2019,7,KAN,DEN,2019-10-17,201910170den,A,,30.0,6,-3.0,49.5,26.25,-24,outdoors,grass,"75 degrees, relative humidity 7%, wind 6 mph",75.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20%,0.0,0%,21.0,70%,0.7,3000.0,0.7,4500.0,0.7,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,
1862,Andy Janovich,FB,2019,7,DEN,KAN,2019-10-17,201910170den,H,,6.0,30,3.0,49.5,23.25,24,outdoors,grass,"75 degrees, relative humidity 7%, wind 6 mph",75.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19%,0.0,0%,22.0,74%,3.2,3000.0,2.7,4500.0,3.2,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,
1881,Patrick DiMarco,FB,2019,7,BUF,MIA,2019-10-20,201910200buf,H,,31.0,21,-17.0,42.5,29.75,-10,outdoors,astroturf,"65 degrees, relative humidity 54%, wind 7 mph",65.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,1.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16%,0.0,0%,4.0,15%,4.1,3000.0,3.6,0.0,4.1,3.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,
1913,Keith Smith,FB,2019,7,ATL,LAR,2019-10-20,201910200atl,H,,10.0,37,3.0,54.5,25.75,27,dome,fieldturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18%,0.0,0%,21.0,64%,0.0,3000.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1972,Danny Vitale,FB,2019,7,GNB,OAK,2019-10-20,201910200gnb,H,,42.0,24,-5.5,48.0,26.75,-18,outdoors,grass,"55 degrees, relative humidity 74%, wind 6 mph",55.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,43.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,29%,0.0,0%,16.0,59%,,,,,6.3,5.3,5.3,,,,,,,,,,,,,,,,,,,,,,,,
1980,CJ Ham,FB,2019,7,MIN,DET,2019-10-20,201910200det,A,,42.0,30,-2.5,43.5,23.0,-12,dome,fieldturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,1.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,53%,0.0,0%,18.0,62%,8.4,3000.0,7.9,4500.0,8.4,7.9,7.9,,,,,,,,,,,,,,,,,,,,,,,,
2073,Zach Line,FB,2019,7,NOR,CHI,2019-10-20,201910200chi,A,,36.0,25,4.0,37.0,16.5,-11,outdoors,grass,"54 degrees, relative humidity 84%, wind 6 mph",54.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36%,0.0,0%,18.0,51%,2.5,3000.0,2.0,4500.0,2.5,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2169,Patrick DiMarco,FB,2019,8,BUF,PHI,2019-10-27,201910270buf,H,,13.0,31,-1.0,39.5,20.25,18,outdoors,astroturf,"54 degrees, relative humidity 87%, wind 23 mph",54.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10%,0.0,0%,12.0,46%,0.0,3000.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2248,Zach Line,FB,2019,8,NOR,ARI,2019-10-27,201910270nor,H,,31.0,9,-12.5,47.5,30.0,-22,dome,astroturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,4.0,2.0,1.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,43%,0.0,0%,10.0,37%,2.9,3000.0,2.4,4500.0,2.9,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,
2306,Andy Janovich,FB,2019,8,DEN,IND,2019-10-27,201910270clt,A,,13.0,15,6.0,41.0,17.5,2,retractable roof (open),fieldturf,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38%,0.0,0%,16.0,53%,2.9,3000.0,1.9,4500.0,2.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
2321,Derek Watt,FB,2019,8,LAC,CHI,2019-10-27,201910270chi,A,,17.0,16,3.5,41.0,18.75,-1,outdoors,grass,"52 degrees, relative humidity 59%, wind 9 mph",52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11%,0.0,0%,18.0,69%,0.2,3000.0,0.2,4500.0,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2382,Alec Ingold,FB,2019,8,OAK,HOU,2019-10-27,201910270htx,A,,24.0,27,5.0,52.0,23.5,3,retractable roof (closed),grass,indoors,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13%,0.0,0%,13.0,43%,0.2,3000.0,0.2,4500.0,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2436,Roosevelt Nix,FB,2019,8,PIT,MIA,2019-10-28,201910280pit,H,,27.0,14,-14.0,44.0,29.0,-13,outdoors,grass,"59 degrees, relative humidity 50%, wind 2 mph",59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26%,0.0,0%,14.0,64%,2.4,3000.0,1.4,4500.0,2.4,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,
2520,Patrick DiMarco,FB,2019,9,BUF,WAS,2019-11-03,201911030buf,H,,24.0,9,-10.5,37.0,23.75,-15,outdoors,astroturf,"42 degrees, relative humidity 56%, wind 18 mph",42.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23%,0.0,0%,7.0,29%,0.0,3000.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2541,Roosevelt Nix,FB,2019,9,PIT,IND,2019-11-03,201911030pit,H,,26.0,24,-1.0,39.5,20.25,-2,outdoors,grass,"48 degrees, relative humidity 47%, wind 12 mph",48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24%,0.0,0%,10.0,38%,0.0,3000.0,0.0,4500.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
